
954479.947719,943233.877475,510731.844821,23878.326015,23585.928051,12343.756739,
954479.947719,936096.732492,394350.882594,23878.326015,23402.547067,9011.602567,
954479.947719,928240.516574,323600.785154,23878.326015,23129.011297,7120.020893,
954479.947719,918771.013672,272662.032139,23878.326015,22924.094838,5981.157364,
954479.947719,914448.095186,236622.034566,23878.326015,22923.152496,5133.433634,
