
954479.947719,948221.433069,615834.003669,23878.326015,23717.042103,15503.302887,
954479.947719,947938.904655,607386.131196,23878.326015,23702.915710,15180.344853,
954479.947719,947280.325977,610868.919458,23878.326015,23700.562947,15011.829520,
954479.947719,947186.318003,599561.854587,23878.326015,23672.366180,14903.740294,
954479.947719,946904.405998,592250.323965,23878.326015,23691.156564,14704.626079,
