
1602906.603975,1591290.185620,1044374.904857,47527.312362,47140.758145,30795.899930,
1602906.603975,1585703.232004,976736.074140,47527.312362,46390.909238,23142.329010,
1602906.603975,1573395.501616,774092.730550,47527.312362,45774.911521,17360.725185,
1602906.603975,1544627.469527,634232.903633,47527.312362,45307.712659,14050.838784,
1602906.603975,1529128.615660,540868.361342,47527.312362,44049.005856,11877.151287,
